@elonmusk \ud83d\ude02\ud83d\ude06 https://t.co/Ui3FGJlFNh,2021-02-09 22:12:23.375318016,MetroVancouver,Positive
...and help in anyway I can. As someone who deals with PTSD and have had some very hard days knowing that I have su\u2026 https://t.co/PRe4Gy8hWm,2021-02-09 22:12:27.826628096,MetroVancouver,Positive
https://t.co/2oeoxKXOX3,2021-02-09 22:12:42.474328064,MetroVancouver,Positive
\ud83e\udd73\ud83e\udd73\ud83e\udd73\ud83e\udd73,2021-02-09 22:13:06.652549888,MetroVancouver,Negative
Calling it now: Chlo\xe9 Zhao for the Best Director Oscar this year. \ud83d\ude4c,2021-02-09 22:13:26.078240,MetroVancouver,Negative
"If only, @elonmusk \ud83d\ude02\ud83d\ude06 https://t.co/2HrtrsX5V0",2021-02-09 22:13:30.897686016,MetroVancouver,Positive
Fuck you @Bell_Support,2021-02-09 22:13:32.106544896,MetroVancouver,Negative
@TikTokSupport still waiting......,2021-02-09 22:13:32.540240128,MetroVancouver,Positive
*gasp* I don't know if I'm ready im so excited,2021-02-09 22:13:33.653539840,MetroVancouver,Positive
A BIG Happy Birthday To Our Co-Founder Alicia Jeans @foreverlysh \ud83c\udf82\ud83c\udf82\ud83c\udf82\ud83c\udf82\n\n#happybirthday #BirthdayWishes https://t.co/8e0Yqbirbh,2021-02-09 22:13:43.923814144,MetroVancouver,Positive
#boycott #BellCause #Mentalhealth #PTSD #TSN1040,2021-02-09 22:13:52.544141056,MetroVancouver,Negative
@phonebuff patiently waiting for S21 Ultra vs 12 Pro Max Speed Test\ud83d\ude0d,2021-02-09 22:14:14.338001920,MetroVancouver,Positive
#IStandWithFarmers \n#RepealFarmLaws,2021-02-09 22:15:02.622739200,MetroVancouver,Negative
@Canada_Ojisan \u305d\u3046\u3067\u3059\u306d\u3002\u7279\u306b\u57fa\u5e79\u7523\u696d\u306e\u682a\u4fa1\u306b\u306f price ceiling\u306e\u3088\u3046\u306a\u3082\u306e\u304c\u3042\u308b\u3088\u3046\u306b\u898b\u3048\u307e\u3059\u3057\ud83e\udd13,2021-02-09 22:15:03.124576,MetroVancouver,Positive
Are you or your child interested in taking an art class? Online or in studio. @MonikaBlichar\n#northvancouver\u2026 https://t.co/PRWBl0zxQR,2021-02-09 22:15:34.022878976,MetroVancouver,Positive
@KrissiNixon He did kill someone...,2021-02-09 22:16:21.889150976,MetroVancouver,Negative
@sohfes Nossa vai ficar lindoooo,2021-02-09 22:17:01.057774080,MetroVancouver,Negative
\u3055\u3066\u3001\u30af\u30e9\u30b9\u7d42\u308f\u3063\u305f\u306e\u3067\u3001\u5c0f\u4e00\u6642\u9593\u51fa\u6b69\u3044\u3066\u3053\u3088\u3046\u3063\u3068\u3002,2021-02-09 22:17:16.804713984,MetroVancouver,Negative
@BolaTomiyosi @JAjowele @drhammed B\u1ecdb\u1ecd y\u1eb9n cast mi ni sha.,2021-02-09 22:17:53.478513920,MetroVancouver,Positive
@jenniferconfide @Jamaticulus @ChinazaArinzec1 @Jamaticulus you have been called into the secret place.\n\nDon't be a lai lai lova.\ud83e\udd23\ud83e\udd23,2021-02-09 22:18:36.916083968,MetroVancouver,Positive
@publi_sist @thisblissmusic @HyenaEx @usLightsmusic @retrograth @AmberRun \ud83d\udda4,2021-02-09 22:18:50.096837888,MetroVancouver,Negative
@Iyanu_Jesu Noo.\n\nPlease share with me.,2021-02-09 22:19:01.646472960,MetroVancouver,Positive
#boycott #BellCause #Mentalhealth #PTSD #TSN1040\n\n@Bell_LetsTalk @Bell maybe take a second and look in the mirror t\u2026 https://t.co/IA77KLLSga,2021-02-09 22:19:03.200613120,MetroVancouver,Positive
@sohfes Da mo medo de manchar n\xe9 hahahahahaha a\xed amiga ficaria incr\xedvel eu dou o maior apoio ever,2021-02-09 22:19:19.460054016,MetroVancouver,Negative
"Just posted a photo @ Vancouver, British Columbia https://t.co/XYhcXlce0w",2021-02-09 22:19:55.265917952,MetroVancouver,Positive
#IStandWithFarmers \n#JaiJawanJaiKisan,2021-02-09 22:20:03.516616192,MetroVancouver,Negative
@mamunga_ i don't think that's what they meant to do. maybe it's bc people who goes to mall correlates to the peopl\u2026 https://t.co/PnCcFPEaHD,2021-02-09 22:20:03.908386048,MetroVancouver,Negative
@HannahThibedeau Licking the bowl as vaccine strategy.  #Canada @liberal_party,2021-02-09 22:20:17.162367232,MetroVancouver,Negative
I will no longer support any @BellMediaPR organization.,2021-02-09 22:20:18.436454144,MetroVancouver,Positive
@JamesCybulski Very dirty by a company that promotes mental health. I'm sure there was a better way to handle it.,2021-02-09 22:20:23.082650880,MetroVancouver,Positive
"@wolf_6ang Seria cancelado por ter ido morar fora (lembrando q essa galera do cancelamento seletiva), aclamado por\u2026 https://t.co/3TFtbfPzYs",2021-02-09 22:20:38.746702080,MetroVancouver,Positive
Oh EVEN BETTER @Bell !!!!\nUNBELIEVABLE!!!\n\nhttps://t.co/xwEbOcSIvR,2021-02-09 22:20:42.487447040,MetroVancouver,Negative
Not bad luck. Non-existent planning &amp; preparedness: medical (system barely functioning in n ont - pre Covid-19 leve\u2026 https://t.co/RrxXW8fvJb,2021-02-09 22:21:03.691288064,MetroVancouver,Positive
Shannon goes full method in our vampire vid dropping this Friday \ud83d\udc80\ud83d\udc80\ud83d\udc80\ud83d\udc80\ud83d\udc80\ud83d\udc80\ud83d\udc80\ud83d\udc80\ud83d\udc80\ud83d\udc80\ud83d\udc80\ud83d\udc80 https://t.co/zQuZ4rYKt1,2021-02-09 22:21:41.051624960,MetroVancouver,Positive
Vixe fudeu. Canad\xe1 suspende os voos do Brazil. https://t.co/vexuI6Kgvv,2021-02-09 22:21:46.292424960,MetroVancouver,Positive
"Tuesday morning 5km virtual race at Minoru Park February 9,2021 - \u2600\ufe0f Sunny @ Minoru Park https://t.co/62AKthBScQ",2021-02-09 22:22:13.595817216,MetroVancouver,Positive
"Round one of daily hole stretching done,back at it in 15 mins! #veiny #mydick #bigtoys https://t.co/IKVu3qCKPk",2021-02-09 22:22:26.162640128,MetroVancouver,Positive
#IStandWithFarmers,2021-02-09 22:22:29.326466048,MetroVancouver,Negative
@She_Phoenix @TheSimsMobile Omg! Is that STS Oliver de Leche\u2019s hairstyle? \ud83d\ude0d #TheSimsMobile,2021-02-09 22:22:38.057942016,MetroVancouver,Negative
Magical Golden Snitch Sketch available for instant download for $6.79 \ud83e\udd13\u26a1\ud83d\udda4https://t.co/emiIG6u4PY\n\u26a1\n#HarryPotter\u2026 https://t.co/bZm9jBgO2i,2021-02-09 22:22:40.474753024,MetroVancouver,Positive
@mattsekeres Hang in there brother.,2021-02-09 22:22:42.385889024,MetroVancouver,Positive
keep sharing these with us,2021-02-09 22:23:21.352221952,MetroVancouver,Positive
With you 110%!!!!!!,2021-02-09 22:23:25.458113792,MetroVancouver,Negative
"Just posted a photo @ New Westminster, British Columbia https://t.co/o3YmThL5VB",2021-02-09 22:23:34.278054912,MetroVancouver,Positive
"Just posted a photo @ Delta, British Columbia https://t.co/YoOTXj7Lkf",2021-02-09 22:23:38.873396992,MetroVancouver,Positive
"Just posted a photo @ Surrey, British Columbia https://t.co/XqcFwGkfi5",2021-02-09 22:23:48.025218048,MetroVancouver,Positive
@She_Phoenix @TheSimsMobile Amazing! \ud83d\ude0d Congrats hehe! I would love to craft that &amp; recreate Oliver! \ud83e\udd29,2021-02-09 22:24:23.742049024,MetroVancouver,Positive
#ISTANDWITHFARMERS \n#RepealFarmLaws,2021-02-09 22:24:24.607748864,MetroVancouver,Negative
Just posted a photo @ Earnest Ice Cream https://t.co/aoflEe42N0,2021-02-09 22:24:24.797668864,MetroVancouver,Negative
"I thought I\u2019d heard every reason (excuse) why cameras should not be in courtrooms, but didn\u2019t see this one coming\ud83d\udc47\ud83c\udffe\u2026 https://t.co/lhWqOg7d2h",2021-02-09 22:25:06.612404224,MetroVancouver,Positive
@wolf_6ang Cancelado pelo nego Di de Vancouver (encendedores entender\xe3o).,2021-02-09 22:25:08.656701184,MetroVancouver,Negative
Thanks to @anitabathe for covering this!\n@sacovidtf is committed to continuing to advocate and serve our community.,2021-02-09 22:25:17.830791936,MetroVancouver,Positive
Get high,2021-02-09 22:25:24.479420928,MetroVancouver,Negative
"@Alaeryn @Hana_TSM @TheSimsMobile Alaeryn, your tweet legit made me LOL! \ud83e\udd23\ud83e\udd23\ud83e\udd23 https://t.co/V7AcFcPcwm",2021-02-09 22:25:26.055131904,MetroVancouver,Positive
@soferasdomundo Sim e algu\xe9m a trouxe para Toronto. :(,2021-02-09 22:25:39.336133120,MetroVancouver,Negative
#northvancouver,2021-02-09 22:26:20.646575872,MetroVancouver,Negative
@650beans \ud83e\udd7a\ud83e\udd7a\ud83e\udd7a that makes me feel so valid! we\u2019re far from getting engaged or anything but it is nice to see he sees\u2026 https://t.co/hawM00AaKx,2021-02-09 22:26:30.245084160,MetroVancouver,Positive
@wolf_6ang Cancelados pelo nego di de Vancouve (entendedores entender\xe3o). \ud83d\udc40\ud83d\udc40,2021-02-09 22:26:32.354473216,MetroVancouver,Negative
@wolf_6ang Vancouver***,2021-02-09 22:26:45.211882240,MetroVancouver,Negative
#NorthVan #hiking #bctrails,2021-02-09 22:26:52.518865152,MetroVancouver,Negative
"Just posted a photo @ Surrey, British Columbia https://t.co/ogNYDRBv0V",2021-02-09 22:27:08.342273024,MetroVancouver,Positive
"Want everyone to raise voice for Deep Sidhu,, forget about all the issues between Unions and Sidhu, at the end he w\u2026 https://t.co/bY158HxUtn",2021-02-09 22:27:14.337551104,MetroVancouver,Positive
It\u2019s National Pizza Day! Get down here!\n\ud83c\udf55\ud83c\udfc3\u200d\u2640\ufe0f @ One Under Vancouver https://t.co/pbmj5Le9nb,2021-02-09 22:27:42.094774016,MetroVancouver,Positive
@squadplayer @aftncanada And a good cooking show.,2021-02-09 22:27:49.138597120,MetroVancouver,Positive
"Tuesday\u2019s are for our #delicious Cod Tacos!\n\nCrispy battered cod, crunchy cabbage, jalape\xf1os, onion, salsa and chip\u2026 https://t.co/1Yv1Tf0eUE",2021-02-09 22:27:50.612699904,MetroVancouver,Positive
"Want to work at The Church of Jesus Christ of La...? We're hiring in #LangleyCity, BC! Click for details:\u2026 https://t.co/zwuG0Mdcy0",2021-02-09 22:27:52.492667904,MetroVancouver,Positive
@CNN YEEEEEEHAAAAAA!!!\n\nBut McConnell still kissing Cockwomble's butt,2021-02-09 22:27:53.884716032,MetroVancouver,Negative
"Sculptures of mythical creatures have magically appeared in a Burnaby park...Including a dragon, troll, mermaid, un\u2026 https://t.co/qTa0e9bc6U",2021-02-09 22:27:54.385993984,MetroVancouver,Positive
Yoga &amp;amp; Mindfulness - Expedition #1 https://t.co/US7YCI4PvA check out what my son is doing at SMUS!!! Yay....,2021-02-09 22:28:06.707810048,MetroVancouver,Positive
https://t.co/tstO5OMdEH,2021-02-09 22:28:20.366424064,MetroVancouver,Positive
YEEEEEEHAAAAAA!!,2021-02-09 22:28:44.995294976,MetroVancouver,Negative
@james_omoboye This one burn my body o.\ud83e\udd23\ud83e\udd23\ud83e\udd23,2021-02-09 22:29:06.791574016,MetroVancouver,Negative
@mattsekeres Hey Matt. What a shock. So many good people losing jobs. My thoughts are with you. Scott Cousens,2021-02-09 22:29:36.610343936,MetroVancouver,Positive
Eita,2021-02-09 22:29:50.776807168,MetroVancouver,Negative
Ranch is to Punjabi pizza... What Olive oil/balsamic is to Focaccia.\n\n@RandipJanda @danriccio_,2021-02-09 22:29:51.060215040,MetroVancouver,Positive
YEEEEHAAAAA!!!\n\nMcConnell still kissing Cockwomble's butt \ud83d\ude44\ud83d\ude18\ud83d\ude18,2021-02-09 22:29:53.636102912,MetroVancouver,Negative
@olumuyiwaayo @james_omoboye Ha!\n\nThis one is wickedness.\ud83e\udd23\ud83e\udd23,2021-02-09 22:30:11.017671168,MetroVancouver,Positive
"@yani_tsm @StellaKarameloh @DavidSimsGame @SimGuruAlana @SimGuruMegz @KellBell_sims Oh, I see. That\u2019s good to know,\u2026 https://t.co/ushANRbnSd",2021-02-09 22:30:14.264948992,MetroVancouver,Positive
@andre_serret Ahahahahah sim,2021-02-09 22:30:33.304203008,MetroVancouver,Negative
@PaulChapman_ @RobFai Lol,2021-02-09 22:30:37.453777152,MetroVancouver,Negative
Happy #NationalPizzaDay! https://t.co/pWftdkPmjG,2021-02-09 22:30:57.585517824,MetroVancouver,Positive
@IIHFHockey @LamoureuxTwins @moniquelam7 @usahockey @TeamUSA @PWHPA #HockeyTwins are the best twins. Happy retireme\u2026 https://t.co/n2Wz6UIL8G,2021-02-09 22:30:57.893917952,MetroVancouver,Positive
@robert_spalding Absolutely.,2021-02-09 22:31:01.211420928,MetroVancouver,Positive
Imagine.... A warm ocean view... Watercolours available for you to mat and frame. Use original art as your backdrop\u2026 https://t.co/8MRYhNz9Gg,2021-02-09 22:31:18.606641920,MetroVancouver,Positive
@EvrettDaze @fangirlfornfl @4tricel @AmyTrask @S_TweetThang @amypoehler__ @neece5081 @AOC @emilymdietrich\u2026 https://t.co/FPhx6uFxlF,2021-02-09 22:32:01.921065984,MetroVancouver,Positive
@honestgswfan69 he\u2019s my lil aiyuk for sure,2021-02-09 22:32:57.030534912,MetroVancouver,Positive
Imagine.... A warm ocean view... Watercolours available for you to mat and frame. Use original art as your backdrop\u2026 https://t.co/1FuAn33O1L,2021-02-09 22:33:25.126446848,MetroVancouver,Positive
There is literally a list of countries that are more small time than overglorified neopoints,2021-02-09 22:34:00.488365824,MetroVancouver,Negative
"@redhotcrew2004 @JanetBrown980 @CKNW Thank you very much, Kelly!",2021-02-09 22:34:03.003474944,MetroVancouver,Positive
Gold.,2021-02-09 22:35:03.425251840,MetroVancouver,Positive
\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d https://t.co/o6363ww4fU,2021-02-09 22:35:11.346436864,MetroVancouver,Positive
@Ugomego Thanks Sam: Interesting.,2021-02-09 22:35:12.847796992,MetroVancouver,Positive
Well done Chris!,2021-02-09 22:35:17.320583936,MetroVancouver,Negative
I will repetitively Modern Baseball my way into a crappy day and I can\u2019t stop,2021-02-09 22:35:32.671601152,MetroVancouver,Negative
"Is the past being rewritten in LGBT+ history month?: But do lesbian, gay, bisexual and trans people really need the\u2026 https://t.co/lHIMnw3iti",2021-02-09 22:35:37.525361920,MetroVancouver,Negative
"Mike Simmons beats Rep. Kelly Cassidy to become first openly gay Black Ill. state senator: Mike Simmons, a Black an\u2026 https://t.co/j2jcyJhVN2",2021-02-09 22:35:37.922604032,MetroVancouver,Positive
@soferasdomundo S\xf3 merda em cima de merda. Uma bola de neve de trag\xe9dia :(,2021-02-09 22:35:40.319363072,MetroVancouver,Negative
Dress appropriately! It\u2019s cold out there.,2021-02-09 22:36:19.018604032,MetroVancouver,Negative
"Just posted a photo @ Vancouver, British Columbia https://t.co/wrVjF1ryap",2021-02-09 22:36:23.061000960,MetroVancouver,Positive
@mamunga_ metropolitan areas may mean bigger audience but that doesn't mean everyone can afford it. that's why i sa\u2026 https://t.co/fiyzsTb6LN,2021-02-09 22:36:40.839593984,MetroVancouver,Negative
I too want to \u2018scream for screening\u2019 as early as possible so that we can begin to offer learning strategies before\u2026 https://t.co/HM5dxYfNUC,2021-02-09 22:37:25.486126848,MetroVancouver,Positive
"What a sad day for sports radio and Vancouver sports culture... much love to Jeff Paterson, Donnie, Price, all you\u2026 https://t.co/RysiamYSmv",2021-02-09 22:38:28.017317120,MetroVancouver,Negative
@briantylercohen I missed it too,2021-02-09 22:38:42.495121920,MetroVancouver,Negative
@DomSramaty @danriccio_ You still love me!!!!,2021-02-09 22:39:12.230192896,MetroVancouver,Positive
@olumuyiwaayo @Oludeewon @Okafor_SC @arawu_samuel @Okpala_IU @eniolakiite @TundeTASH @ritapurity @SamdGreat01\u2026 https://t.co/a6BKvm1gfl,2021-02-09 22:39:12.269800960,MetroVancouver,Positive
@BigNasty6oh4 #FuckBell,2021-02-09 22:39:16.183684096,MetroVancouver,Negative
A m\xe3o do exposed chega a tremer tem hora,2021-02-09 22:39:27.304472832,MetroVancouver,Negative
@rayferrarotsn @JanetBrown980 TSN1040 was the best sports station in the country. Horrible short term decision by BELL.,2021-02-09 22:40:51.038248960,MetroVancouver,Positive
@thekerrve Woof,2021-02-09 22:40:59.918844928,MetroVancouver,Negative
@DancesWithTamis House budget: $7M\nTV budget: $20,2021-02-09 22:41:11.374164992,MetroVancouver,Positive
"Don\u2019t wish people a happy birthday if you\u2019re just going to use it as an excuse to complain about aging. So depressing, my god.",2021-02-09 22:41:35.497358080,MetroVancouver,Positive
"@Izichka @ACFAAB @frankiesnorm @FPFAlberta @HistoireAB @Lecafeshow_RC Isabelle, je ne reconnais pas tous les acrony\u2026 https://t.co/LnRokh41fP",2021-02-09 22:41:35.580599040,MetroVancouver,Positive
Self-care is great health care and its starts with your feet at Vancouver Orthotics\xc2\xa0 https://t.co/DWE8Kz7eT8\u2026 https://t.co/K3ucfy4H3O,2021-02-09 22:41:38.938013184,MetroVancouver,Positive
@gtconway3d In a word bullshit from \nGOPQ.,2021-02-09 22:42:05.237373952,MetroVancouver,Positive
Y\u2019all hit up @DJEagleOne @eaglesmusicnest &amp; request some #CountrySupper &amp; #DirtySouthBlues \ud83d\udc4a\u26a1\ufe0f\ud83c\udf7b\ud83d\ude08\n\u2022\nhttps://t.co/CM1i4WGVyi,2021-02-09 22:42:36.542143232,MetroVancouver,Positive
@kasie here\u2019s the honorable Rob Portman voting his conscience,2021-02-09 22:43:14.161227008,MetroVancouver,Negative
@SarcasticCan @NSValley @Scribulatora @snapthennap ATI is the acronym for the Act (Access to Information)that gover\u2026 https://t.co/a5MqCfdE0Q,2021-02-09 22:43:34.445250048,MetroVancouver,Positive
"@abbyroadkill Onward and upward, bro!",2021-02-09 22:43:35.648240128,MetroVancouver,Negative
@Tracesing @briantylercohen Absolutely... We NEED an edit button,2021-02-09 22:43:35.843256832,MetroVancouver,Negative
@srobarts @newsthump As soon as you toss them you know you will need one. I have way too many of these boxes \ud83d\udce6,2021-02-09 22:43:51.283906048,MetroVancouver,Negative
@mattsekeres @RobFai @ShantelleSChand @DhaliwalSports @BlakePriceTSN @JasonBroughTSN @HalfordTSN \n\nPodcast time: \n1\u2026 https://t.co/arHb7kFqxV,2021-02-09 22:44:13.925367040,MetroVancouver,Positive
"Sunshine and coffee, chasing the chill away on a winter day. @starbucks #coquitlam #metime #coffeeandcontemplation\u2026 https://t.co/m8Yp9duQ02",2021-02-09 22:44:48.427011072,MetroVancouver,Positive
Had fun with this one @emmagkershaw #penpalooza https://t.co/vZZJ7Gbs8A,2021-02-09 22:45:22.384798976,MetroVancouver,Positive
And an exciting mailbox today! @juliehenryevans @jkbeitz https://t.co/Rcl182FOdL,2021-02-09 22:45:26.457820928,MetroVancouver,Positive
And a swirl of local Valentines! https://t.co/tOMNWCYuvY,2021-02-09 22:45:29.870878976,MetroVancouver,Positive
@soferasdomundo Afe s\xf3 piora :( e esse governo irrespons\xe1vel escondendo informa\xe7\xf5es.,2021-02-09 22:45:54.765310976,MetroVancouver,Negative
"(meme, need I say more)\n#CORPSE #corpsehusband #meme https://t.co/OUZqYoaI1B",2021-02-09 22:46:11.800919040,MetroVancouver,Positive
Just posted a photo @ Reva Realty Group Inc. https://t.co/wgJIpR6C4m,2021-02-09 22:46:18.751642112,MetroVancouver,Positive
@CanuckRanger1 @granvillebeer brewhall is amazing! i live nearby too \ud83e\udd24,2021-02-09 22:46:25.410834176,MetroVancouver,Positive
I gained like 100 followers already today. Who knew losing my job would make me more popular?,2021-02-09 22:46:36.449683968,MetroVancouver,Negative
3x in the past week. Just this Kingfisher &amp; me for an hour in the freezing cold. Do most photographers believe they\u2026 https://t.co/pnbLAmqDNs,2021-02-09 22:46:47.310348032,MetroVancouver,Positive
"@ecto_fun I love this!! Great film, great song and great work by you !\ud83d\udda4\ud83e\udd70",2021-02-09 22:46:56.341828096,MetroVancouver,Positive
Moro vai fugir rapidinho. Que piada esse pa\xeds!,2021-02-09 22:46:58.442158080,MetroVancouver,Negative
This was for my Instagram that's why the watermark isn't ny Twitter @,2021-02-09 22:47:06.472566016,MetroVancouver,Positive
I still miss you #Vancouver #SonyAlpha https://t.co/eWsekzjoSC,2021-02-09 22:47:52.060976128,MetroVancouver,Negative
#FuckBell,2021-02-09 22:47:53.355928064,MetroVancouver,Negative
@myownadvisor Glad I could help! I'm sure lots of people are in the same boat and are considering their options.,2021-02-09 22:48:57.980036096,MetroVancouver,Positive
@MJ312 @RefAubrey *You,2021-02-09 22:49:06.822688,MetroVancouver,Negative
Slurrrrrp! \ud83d\udca6 \n\n#husky #dogs #dogsoftwitter #tongueouttuesday #boopmynose https://t.co/Jcu5qQqgBL,2021-02-09 22:49:35.899640064,MetroVancouver,Positive
Having a great doctor with an awful receptionist is PAIN.,2021-02-09 22:50:11.523674112,MetroVancouver,Positive
@IRPlawyer ... following the voices in his head ..?,2021-02-09 22:50:26.067003904,MetroVancouver,Positive
@nlpassmore Dominos emails me EVERY. DAY.,2021-02-09 22:50:26.721107968,MetroVancouver,Positive
Apparently every Tuesday my scheduled @TransLink bus just decides to no show? \ud83e\udd37\u200d\u2642\ufe0f,2021-02-09 22:50:51.791312896,MetroVancouver,Negative
@MominaRaja9 \ud83e\udd23\ud83d\ude02\ud83e\udd23,2021-02-09 22:51:17.953720064,MetroVancouver,Negative
@nicky_schacht @granvillebeer mmm one day i\u2019ll try it!,2021-02-09 22:51:44.358149888,MetroVancouver,Negative
"Because you can\u2019t afford any downtime! We offer quality Recovering, Regrinds &amp; New Builds in a wide range of elasto\u2026 https://t.co/O3CP0GcvvO",2021-02-09 22:51:52.566690048,MetroVancouver,Positive
@cauapicetti Aaaaaaaaa ahahahahah,2021-02-09 22:52:00.979926016,MetroVancouver,Negative
@hobbybreeding Thank you! \ud83e\udd0d,2021-02-09 22:52:40.049788928,MetroVancouver,Positive
@ProudSocialist Attacks on AOC and the squad are  serious political malpractice. \n1) there is no viable option.\n2)\u2026 https://t.co/wHW1mivaKS,2021-02-09 22:52:59.340919040,MetroVancouver,Positive
my favourite moment \u2763\ufe0f,2021-02-09 22:53:06.519484928,MetroVancouver,Positive
I want to cut the crease with @allaboutvanity_  #cutthecrease,2021-02-09 22:53:47.378324992,MetroVancouver,Negative
Que bosta. https://t.co/NSH9kvEsrJ,2021-02-09 22:53:49.477853952,MetroVancouver,Positive
"A whole schmood \ud83c\udf9e \n\n@imjamieedgar @ Vancouver, British Columbia https://t.co/tHGdyUm3XU",2021-02-09 22:53:58.558691072,MetroVancouver,Positive
@FootyK @srobarts @newsthump I sure hope I never have to bring my Zip drive back online. So many odd cables to brin\u2026 https://t.co/tFPmkVbnGY,2021-02-09 22:55:28.518554880,MetroVancouver,Positive
\ud83d\udc47 #FarmersProtest #Modi #BJP #India #GodiMedia #FreePress #HumanRights #ReleaseNodeepKaur #IStandWithFarmers\u2026 https://t.co/WDmTR2DjNr,2021-02-09 22:55:31.204761088,MetroVancouver,Positive
#affordablehousing,2021-02-09 22:56:58.969937920,MetroVancouver,Negative
"Join the Mastercard team! See our latest job opening here: https://t.co/fl3En6tQOz #IT #Vancouver, BC",2021-02-09 22:57:18.606686976,MetroVancouver,Positive
@joeleberman @RosieBarton @cath_cullen Give us hope please.... this stop and start shit from the media is driving m\u2026 https://t.co/CsBKMFZz3m,2021-02-09 22:57:45.456505088,MetroVancouver,Positive
@sarahkirby_yung @KarmSumal This is much needed for Robson Street as well in order to remain a vibrant and vital district.,2021-02-09 22:57:56.543627008,MetroVancouver,Negative
"@ProudSocialist There is a way to do it. It's called critical support. ""I'm a long time Bernie supporter. Nobody ha\u2026 https://t.co/DJiW6d5Vz9",2021-02-09 22:58:49.413261056,MetroVancouver,Positive
@Canucks @CanucksStore Ehhhh. Red really isn\u2019t Canucks colours,2021-02-09 22:59:41.824662016,MetroVancouver,Negative
@Marmel @brianrayguitar Absolutely!!,2021-02-09 22:59:43.926112,MetroVancouver,Positive
@IndianNorth I\u2019m guessing it is \ud83e\udd14,2021-02-09 23:00:09.090490112,MetroVancouver,Negative
Bell owns:\n\nCrave\nHBO Canada\nRDS\nCTV\nTSN\n\nI doubt that anyone cuts them out of their lives over some radio stations\u2026 https://t.co/TZPJj9HLXU,2021-02-09 23:00:09.613184,MetroVancouver,Positive
My spooly boy has 35lbs of teriyaki,2021-02-09 23:01:02.669833984,MetroVancouver,Positive
@mouthnoize @narcoleap https://t.co/stKOEniXUG,2021-02-09 23:01:16.847790080,MetroVancouver,Positive
@Canucks @CanucksStore Stop normalizing China. Fuck China. We\u2019re in this gong show right now because of their purposeful failure to warn us.,2021-02-09 23:01:17.353810944,MetroVancouver,Negative
@Rock1983 mmmm we had pizza on super bowl sunday so need to switch it up now haha,2021-02-09 23:01:25.389505024,MetroVancouver,Negative
"If anyone has Danger Bay saved, please let me know",2021-02-09 23:01:38.307297024,MetroVancouver,Negative
"@__JamesWood__ @BonksMullet Nah, they\u2019re world champions",2021-02-09 23:02:12.926404864,MetroVancouver,Positive
@RobHodkinson I had a knock off from Radio Shack.,2021-02-09 23:02:55.315043840,MetroVancouver,Positive
@jacob87s @YakCalm @BonksMullet What\u2019s their viewership compared to the mlb,2021-02-09 23:03:12.607008,MetroVancouver,Negative
"@BonksMullet @ThomasDrance Actually, you can",2021-02-09 23:03:24.114248960,MetroVancouver,Positive
Pretty good series. https://t.co/nw0YZGFlgo,2021-02-09 23:03:41.437125888,MetroVancouver,Positive
had a mini photo shoot earlier (that\u2019s when rux ran off from the brewery &amp; nearly collided with a truck the size of\u2026 https://t.co/IVFNbqTenj,2021-02-09 23:03:55.735758080,MetroVancouver,Positive
Bell owns:\n\nCrave\nHBO Canada\nRDS\nCTV\nTSN\nBNN\nMuch\nMTV Canada\nDiscovery\nComedy Network\nSpace Network\nStarz\n\nI doubt\u2026 https://t.co/LcKAM1Jg19,2021-02-09 23:04:28.832967936,MetroVancouver,Positive
https://t.co/A1S7IgIIvc,2021-02-09 23:04:32.385248,MetroVancouver,Positive
"this is happening right now! what does the \u201celimination of peremptory challenges\u201d mean for Indigenous, Black, and P\u2026 https://t.co/rl0oRP5juU",2021-02-09 23:04:41.887088896,MetroVancouver,Negative
What is the name of the most famous English playwright? https://t.co/6DSwFSUZjd,2021-02-09 23:05:08.413132800,MetroVancouver,Positive
zoom-court nightmare \ud83d\ude02,2021-02-09 23:05:13.190902016,MetroVancouver,Negative
@Dp67dl93M @ReturnofR https://t.co/4udaFmaCBB,2021-02-09 23:05:30.215156992,MetroVancouver,Positive
The decision to end Option 4 has a frustrating logical through line that\u2019s been a feature of our (prov &amp; fed) respo\u2026 https://t.co/5cVYR8skuF,2021-02-09 23:06:12.143974912,MetroVancouver,Positive
"If your whole industry tanked over the summer, you could apply for CERB to prevent you from becoming homeless. But\u2026 https://t.co/90p4CjHJWU",2021-02-09 23:06:12.405551872,MetroVancouver,Positive
Same with the PHO orders: you can\u2019t dine with ppl outside your household but nobody is enforcing that rule and rest\u2026 https://t.co/avkie8TT8j,2021-02-09 23:06:12.572710144,MetroVancouver,Positive
What\u2019s particularly vexing about that attitude in this particular situation (Option 4 schooling) is that all the pa\u2026 https://t.co/D1bsSggewz,2021-02-09 23:06:12.959209984,MetroVancouver,Positive
Bell Canada: #BellLetsTalk needs to end - Sign the Petition! https://t.co/ERnQpcvr84 via @CdnChange,2021-02-09 23:06:20.922422784,MetroVancouver,Positive
@krusty027 Any streaming site that has any of the above properties is paying Bell for the rights.\n\nThat includes pr\u2026 https://t.co/FJvq00Ltaf,2021-02-09 23:06:47.531984128,MetroVancouver,Positive
https://t.co/dIkgVxGhcd,2021-02-09 23:06:52.819026944,MetroVancouver,Positive
