clear sky,267.8,261.18,266.48,269.15,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:34:34
clear sky,267.8,261.18,266.48,269.15,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:34:55
clear sky,267.8,261.18,266.48,269.15,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:35:15
clear sky,267.8,261.18,266.48,269.15,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:35:36
clear sky,267.8,261.18,266.48,269.15,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:35:57
clear sky,267.8,261.18,266.48,269.15,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:36:17
clear sky,267.8,261.18,266.48,269.15,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:36:38
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:36:58
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:37:19
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:38:20
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:38:40
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:39:00
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:39:21
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:39:41
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:40:02
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:40:23
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:40:44
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:41:04
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:41:24
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:41:45
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:42:05
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:42:25
clear sky,268.02,261.41,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:42:46
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:43:06
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:43:27
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:43:47
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:44:08
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:44:28
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:44:48
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:45:09
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:45:29
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:45:49
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:46:10
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:46:30
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:46:51
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:47:11
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:47:31
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:47:52
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:48:12
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:48:32
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:48:53
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:49:14
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:49:35
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:49:55
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:50:16
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:50:36
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:50:56
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:51:17
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:51:37
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:51:57
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:52:18
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:52:38
clear sky,268.03,261.42,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:52:59
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:53:19
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:53:39
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:54:00
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:54:20
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:54:41
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:55:01
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:55:21
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:55:42
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:56:22
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:56:43
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:57:03
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:57:24
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:57:44
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:58:04
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:58:25
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:58:45
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:59:26
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 07:59:46
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 08:00:06
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 08:00:27
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 08:00:47
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 08:01:08
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 08:01:28
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 08:01:49
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 08:02:10
clear sky,267.93,261.32,266.48,269.82,1020,46,4.63,1613057268,1613093148,Vancouver,2021-02-12 08:02:30
